"Date","Duration","Finished","Consent","System_Device","News_1_Belief","News_1_Familiarity","News_1_Importance","News_2_Belief","News_2_Familiarity","News_2_Importance","News_3_Belief","News_3_Familiarity","News_3_Importance","News_4_Belief","News_4_Familiarity","News_4_Importance","News_5_Belief","News_5_Familiarity","News_5_Importance","News_6_Belief","News_6_Familiarity","News_6_Importance","News_7_Belief","News_7_Familiarity","News_7_Importance","News_8_Belief","News_8_Familiarity","News_8_Importance","News_9_Belief","News_9_Familiarity","News_9_Importance","News_10_Belief","News_10_Familiarity","News_10_Importance","News_11_Belief","News_11_Familiarity","News_11_Importance","News_12_Belief","News_12_Familiarity","News_12_Importance","News_13_Belief","News_13_Familiarity","News_13_Importance","News_14_Belief","News_14_Familiarity","News_14_Importance","News_15_Belief","News_15_Familiarity","News_15_Importance","News_16_Belief","News_16_Familiarity","News_16_Importance","News_17_Belief","News_17_Familiarity","News_17_Importance","News_18_Belief","News_18_Familiarity","News_18_Importance","News_19_Belief","News_19_Familiarity","News_19_Importance","News_20_Belief","News_20_Familiarity","News_20_Importance","News_21_Belief","News_21_Familiarity","News_21_Importance","News_22_Belief","News_22_Familiarity","News_22_Importance","Frequency_General","Frequency_COVID","Source_Newspaper","Source_SocialNetworks","Source_OfficialSites","Source_SharedLinks","CMQ_1","CMQ_2","CMQ_3","CMQ_4","CMQ_5","PBS_1","PBS_2","PBS_3","PBS_4","PBS_5","PBS_6","PBS_7","PBS_8","PBS_9","PBS_10","PBS_11","PBS_12","PBS_13","PBS_14","PBS_15","PBS_16","GPTS_1","GPTS_2","GPTS_3","GPTS_4","GPTS_5","GPTS_6","GPTS_7","GPTS_8","GPTS_9","GPTS_10","GPTS_11","GPTS_12","GPTS_13","GPTS_14","GPTS_15","GPTS_16","GPTS_17","GPTS_18","BSCS_1","BSCS_2","BSCS_3","BSCS_4","BSCS_5","BSCS_6","BSCS_7","BSCS_8","BSCS_9","BSCS_10","BSCS_11","BSCS_12","BSCS_13","SPQ_1","SPQ_2","SPQ_3","SPQ_4","SPQ_5","SPQ_6","SPQ_7","SPQ_8","SPQ_9","SPQ_10","AttentionCheck_1","SPQ_11","SPQ_12","SPQ_13","SPQ_14","SPQ_15","SPQ_16","SPQ_17","SPQ_18","SPQ_19","SPQ_20","SPQ_21","SPQ_22","IUS_1","IUS_2","IUS_3","IUS_4","IUS_5","IUS_6","IUS_7","IUS_8","IUS_9","IUS_10","IUS_11","IUS_12","MAIA2_1","MAIA2_2","MAIA2_3","MAIA2_4","MAIA2_5","MAIA2_6","MAIA2_7","MAIA2_8","MAIA2_9","MAIA2_10","MAIA2_11","MAIA2_12","MAIA2_13","MAIA2_14","PANAS_State_Distressed","PANAS_State_Upset","PANAS_State_Guilty","PANAS_State_Scared","PANAS_State_Hostile","PANAS_State_Irritable","PANAS_State_Ashamed","PANAS_State_Nervous","PANAS_State_Jittery","PANAS_State_Afraid","PANAS_Trait_Distressed","PANAS_Trait_Upset","PANAS_Trait_Guilty","PANAS_Trait_Scared","PANAS_Trait_Hostile","PANAS_Trait_Irritable","PANAS_Trait_Ashamed","PANAS_Trait_Nervous","PANAS_Trait_Jittery","PANAS_Trait_Afraid","AttentionCheck_2","Gov_Effective","Gov_Trust","Gov_Transparency","Compliance_WashHands","Compliance_StayHome","Compliance_Distancing","Compliance_Face","Compliance_Mask","Belief_WashHands","Belief_StayHome","Belief_Distancing","Belief_Face","Belief_Mask","Gender","Age","Country_Residence","Country_Citizenship","English_Fluency","Student","Education_Achieved","Education_Pursuing","Ethnicity","Religion_Type","Religion_Faith","Religion_Engagement","COVID_Diagnosis","COVID_IncomeStability","COVID_MentalHealth","COVID_PhysicalHealth","COVID_Relationships","COVID_SpiritualHealth","ID","Incentive","Income","Education","System_Screen","Dataset","id"
2020-04-28,26.4166666666667,"TRUE","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Computer",6,2,6,0,0,6,1,1,5,6,6,6,0,6,6,4,6,0,0,6,5,0,0,5,5,1,6,0,0,0,6,4,6,6,6,6,1,0,5,1,0,6,6,3,5,6,6,6,6,6,0,5,1,5,0,0,0,5,0,0,0,2,6,6,6,0,"Twice a day","Twice a day","1","5","6","1",10,10,2,7,7,4,0,5,0,4,0,4,0,5,0,5,0,4,1,4,4,1,3,4,4,4,3,4,4,4,0,4,1,1,3,1,3,2,0,1,1,0,3,1,3,3,3,4,1,0,3,4,"Yes","Yes","No","No","Yes","No","Yes","Yes","Yes","No","Yes","No","No","No","Yes","No","Yes","No","No","No","No","No","No",1,6,6,2,6,2,6,4,1,0,4,5,5,4,4,5,1,3,4,1,4,4,4,5,4,5,1,0,0,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Washing Hands",6,6,6,5,6,6,1,6,6,6,6,4,5,"Male",24,"Yes","",4,"Yes","","Bachelors Degree","Chinese","Buddhism",2,0,"I have not been tested and I do not think I have COVID-19.",3,1,5,1,4,"3370",FALSE,280,2,921600,"SG",
2020-04-28,21.1333333333333,"TRUE","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Phone",3,0,4,2,0,4,5,5,4,5,5,3,0,6,5,5,5,2,0,5,3,0,5,0,0,0,3,0,0,3,0,5,4,3,0,3,1,0,2,3,5,3,3,0,3,6,6,3,6,6,0,0,0,2,5,6,0,6,6,0,5,5,5,6,6,3,"Once a day","More than thrice a day","0","4","2","0",8,7,6,3,1,1,0,1,0,0,0,0,0,3,0,3,4,0,2,0,4,0,2,3,2,0,0,4,4,3,1,0,0,0,0,0,0,0,1,3,4,4,0,0,4,3,1,2,2,1,3,0,"Yes","Yes","No","No","Yes","No","No","No","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","No","No","Yes","No","Yes","Yes","Yes",4,5,4,6,6,1,2,4,5,4,4,1,1,4,2,4,3,2,3,4,1,2,3,4,3,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,"Washing Hands",4,5,2,5,6,6,1,6,6,6,6,6,6,"Female",22,"Yes","",4,"Yes","","Bachelors Degree","Chinese","Buddhism",0,0,"I have not been tested and I do not think I have COVID-19.",4,5,4,2,0,"7208",FALSE,600,2,230400,"SG",
2020-04-28,25.05,"TRUE","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Computer",5,5,0,0,0,0,4,0,0,4,3,0,3,6,4,4,4,0,0,6,0,0,6,4,3,0,0,0,6,0,0,0,0,1,0,0,0,0,0,5,0,0,4,0,0,6,6,0,6,6,2,5,0,0,2,4,0,3,0,0,6,6,0,6,6,0,"Once a day","Thrice a day","0","5","4","0",7,10,5,3,7,0,0,0,0,5,0,2,0,0,0,0,0,1,6,0,0,0,3,2,3,0,3,4,1,1,1,3,0,1,2,1,1,3,3,1,4,2,4,4,3,3,4,2,3,1,0,0,"Yes","No","Yes","Yes","No","No","No","No","Yes","Yes","No","Yes","No","Yes","No","No","Yes","Yes","No","Yes","Yes","Yes","No",5,3,4,5,2,1,3,4,4,5,3,2,0,5,3,4,5,5,3,3,4,2,1,2,0,1,0,0,0,0,0,3,0,0,0,0,2,0,0,0,1,3,0,0,0,0,"Social Distancing",3,4,3,1,5,6,0,6,4,6,6,6,6,"Female",25,"Yes","",4,"No","Bachelors Degree","","Chinese","No religion",1,0,"I have not been tested and I do not think I have COVID-19.",3,6,2,3,3,"9644",FALSE,1000,4,3170304,"SG",
2020-04-29,44.9,"TRUE","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Computer",1,1,5,1,2,5,1,1,5,4,2,5,2,4,6,6,6,5,1,4,5,0,1,5,2,0,5,0,1,4,0,1,6,5,4,5,2,2,4,5,5,4,5,4,4,1,1,4,6,6,2,5,6,4,5,5,4,4,0,4,5,5,4,6,6,2,"More than thrice a day","More than thrice a day","6","0","1","0",10,7,6,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,3,1,1,3,4,4,3,3,4,1,1,3,4,4,3,3,1,3,1,1,1,3,1,1,3,1,1,3,1,"Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",5,5,4,6,5,5,5,4,4,4,4,4,1,4,1,4,4,4,4,4,3,4,4,4,4,4,3,4,1,3,0,4,3,4,3,3,1,1,0,0,0,1,0,1,1,1,"Washing Hands",5,6,5,2,5,4,1,5,2,5,4,5,4,"Male",60,"Yes","",3,"No","Doctoral Degree or similar","","Chinese","Buddhism",1,1,"I have not been tested and I do not think I have COVID-19.",1,2,1,2,1,"3419",FALSE,0,10,1580468,"SG",
2020-04-29,24.55,"TRUE","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Tablet",5,2,6,6,4,6,1,5,6,4,4,5,0,4,1,5,4,1,0,4,1,1,0,1,1,3,2,0,2,1,0,2,0,2,1,6,4,1,1,4,2,1,4,2,1,4,4,1,6,5,6,4,2,1,6,5,1,2,0,5,6,1,1,6,6,1,"Twice a day","More than thrice a day","1","2","5","2",7,10,7,5,10,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,3,1,4,3,3,1,3,1,3,2,2,1,1,"Yes","No","Yes","No","No","No","No","No","Yes","No","Yes","No","No","Yes","Yes","Yes","No","No","No","No","No","No","Yes",1,3,4,2,4,1,2,2,2,1,0,2,3,0,3,2,1,2,4,4,1,1,2,2,2,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Social Distancing",0,0,0,1,4,6,3,1,1,6,6,1,1,"Male",44,"Yes","",4,"No","Bachelors Degree","","Chinese","No religion",0,2,"I have not been tested and I do not think I have COVID-19.",0,3,0,0,0,"4949",FALSE,,4,927408,"SG",
2020-04-29,41.5,"TRUE","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Phone",0,4,6,0,0,6,0,0,6,0,0,6,0,4,6,3,4,6,0,0,3,0,0,6,0,0,6,0,0,4,0,0,6,0,0,6,0,0,3,0,0,6,0,0,6,6,6,6,6,6,6,0,0,6,3,3,3,0,0,2,6,6,1,6,6,1,"Once a day","Once a day","5","0","5","0",10,10,7,6,5,0,0,0,5,0,0,0,6,3,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,0,2,2,0,4,0,0,4,4,"No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes","Yes","No","No","No","No","No","No","Yes",2,5,4,3,3,3,4,2,2,1,0,1,2,2,2,2,0,1,1,1,1,1,1,4,4,4,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Washing Hands",6,6,6,6,6,6,6,6,6,6,6,6,6,"Female",60,"Yes","",4,"No","Bachelors Degree","","Indian","Hinduism",1,1,"I have not been tested and I do not think I have COVID-19.",5,0,3,3,0,"2755",FALSE,,4,301584,"SG",
2020-04-29,17.2833333333333,"TRUE","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Phone",0,0,5,1,0,4,0,0,4,4,5,1,0,6,4,1,6,1,0,6,3,5,6,0,1,0,3,0,6,1,0,0,3,4,4,1,3,0,1,4,3,3,3,0,2,5,5,5,6,6,0,4,2,3,6,6,0,1,3,0,6,6,5,6,6,1,"Twice a day","Twice a day","1","3","6","0",6,7,8,2,3,6,0,0,0,6,0,1,0,6,0,0,0,6,1,1,0,2,3,3,1,0,1,3,3,0,0,0,0,0,0,0,1,0,0,3,2,3,1,1,2,1,1,4,0,0,2,1,"No","Yes","No","No","Yes","No","No","No","No","No","Yes","Yes","No","No","Yes","Yes","No","No","No","No","No","No","Yes",4,4,4,2,5,1,4,1,2,4,5,1,2,4,3,1,4,1,5,4,1,4,3,3,2,3,0,2,0,1,0,2,0,2,2,1,0,0,0,1,0,0,0,1,1,0,"Washing Hands",5,6,4,6,5,6,3,5,6,6,6,6,6,"Female",24,"Yes","",4,"No","Bachelors Degree","","Chinese","Christianity",8,10,"I have not been tested and I do not think I have COVID-19.",3,2,3,1,3,"3667",FALSE,1666.67,4,250125,"SG",
2020-04-29,37.3666666666667,"TRUE","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Phone",2,2,2,4,4,6,2,2,4,3,2,6,4,4,6,4,4,4,2,2,4,2,2,2,2,2,4,2,2,2,0,0,6,4,4,5,0,0,0,4,4,4,4,4,4,5,5,6,4,4,4,4,4,4,4,5,2,2,2,6,5,5,6,6,6,6,"Once a day","Once a day","2","4","4","4",10,10,6,4,6,6,4,4,2,6,2,6,0,6,2,0,1,6,4,0,0,1,1,3,1,1,1,3,1,3,1,1,1,1,1,1,1,1,1,3,1,1,1,1,3,1,1,3,1,1,3,1,"No","Yes","No","No","No","No","No","No","No","No","Yes","No","Yes","Yes","Yes","Yes","No","Yes","No","No","No","No","Yes",2,2,4,2,4,2,2,2,2,2,2,2,5,5,5,5,3,3,3,3,2,2,4,4,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Washing Hands",4,4,4,6,6,5,4,6,6,6,6,6,6,"Female",44,"Yes","",4,"No","Diploma","","Malay","Islam",7,7,"I have not been tested and I do not think I have COVID-19.",2,4,4,4,4,"6142",FALSE,780,0,269280,"SG",
2020-04-30,15.7833333333333,"TRUE","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Phone",1,0,5,0,0,6,4,4,6,2,1,5,4,4,6,5,6,4,2,0,4,4,5,6,1,1,5,0,6,3,0,0,6,2,4,5,4,0,2,5,5,0,4,4,2,4,2,5,5,5,0,5,4,5,5,2,2,5,5,0,6,6,6,6,6,3,"Thrice a day","Twice a day","6","1","6","1",2,7,7,1,6,6,0,0,0,6,0,4,0,6,0,0,0,6,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,0,2,1,1,0,1,1,2,0,"No","No","Yes","No","No","No","No","No","No","No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No",0,1,5,0,1,0,1,1,0,0,0,0,0,3,2,4,0,2,1,3,1,0,0,2,3,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Washing Hands",6,6,6,6,6,6,5,6,6,6,6,6,6,"Male",21,"Yes","",4,"Yes","","MBChB with Intercalated BMedSci","Mixed (White and Chinese)","Christianity",8,10,"I have not been tested and I do not think I have COVID-19.",3,2,4,4,4,"8988",FALSE,6250,,348552,"SG",
2020-04-30,26.6166666666667,"TRUE","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Phone",5,2,5,5,1,6,5,1,5,6,6,6,5,5,6,5,3,5,6,6,6,1,2,6,0,1,6,1,1,4,1,1,4,6,5,5,5,5,1,5,4,6,6,1,6,5,4,6,4,5,6,5,5,6,1,3,2,5,2,5,5,6,5,5,5,6,"Twice a day","More than thrice a day","5","6","3","6",9,9,3,3,3,5,5,2,2,1,2,2,2,3,2,4,2,2,5,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,3,1,1,3,1,1,3,2,"Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","Yes","No","No","No","Yes",5,2,4,5,5,5,2,4,4,5,2,2,4,5,5,4,5,3,3,3,1,2,5,2,4,5,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,"Washing Hands",4,4,5,5,5,5,5,5,6,6,6,6,6,"Female",33,"Yes","",4,"Yes","","Doctoral Degree or similar","Indian","Hinduism",5,5,"I have not been tested and I do not think I have COVID-19.",5,5,4,2,1,"9626",FALSE,4000,8,250125,"SG",
2020-04-30,60.1166666666667,"TRUE","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Phone",2,1,2,4,4,4,4,5,4,2,6,4,4,5,5,6,5,5,1,3,3,2,5,4,4,4,5,5,5,5,2,2,4,5,4,4,5,5,5,5,5,5,5,5,5,4,4,5,4,5,4,4,4,5,2,2,3,2,2,5,5,5,5,5,6,5,"Once a day","Once a day","1","1","2","1",9,9,9,8,9,6,5,5,4,5,4,4,5,6,4,2,4,6,5,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,3,3,1,3,3,3,3,3,"No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",5,5,5,6,5,5,5,3,5,4,4,4,3,2,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Washing Hands",4,4,4,5,5,5,5,6,5,5,5,6,6,"Male",61,"Yes","",3,"No","A Levels","","Chinese","Christianity",10,10,"I have not been tested and I do not think I have COVID-19.",4,4,4,4,5,"8596",FALSE,1000,0,266400,"SG",
2020-04-30,23.75,"TRUE","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Phone",3,0,6,3,3,0,4,6,4,6,6,6,3,6,3,1,6,3,0,6,6,3,6,3,3,3,6,3,6,3,0,3,3,5,6,5,3,6,3,6,6,6,3,3,3,6,6,6,6,6,3,3,6,6,0,6,3,3,3,6,6,6,6,6,6,6,"More than thrice a day","More than thrice a day","3","4","6","0",10,10,10,10,10,0,0,3,5,0,3,3,0,3,3,3,0,3,3,3,3,1,3,3,2,2,2,2,3,3,0,2,0,0,0,0,0,0,2,2,2,1,4,2,3,1,1,3,0,0,4,2,"No","No","No","No","Yes","Yes","No","No","No","Yes","Yes","No","No","No","Yes","Yes","Yes","Yes","No","Yes","No","No","Yes",5,5,5,5,5,5,5,5,0,4,2,4,5,5,5,0,0,5,2,4,1,3,5,5,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Washing Hands",5,6,5,5,3,6,1,5,6,6,6,6,6,"Male",30,"Yes","",4,"No","Diploma","","Chinese","Taoism",6,0,"I have not been tested and I do not think I have COVID-19.",6,0,4,0,3,"9054",FALSE,1000,0,370944,"SG",
2020-04-30,23.95,"TRUE","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Phone",1,1,5,2,0,1,0,0,6,3,0,0,3,5,6,5,5,3,0,0,5,0,5,5,1,1,5,0,0,0,0,0,5,1,4,5,6,6,3,3,3,2,4,3,2,4,3,0,4,2,0,3,2,0,5,5,3,3,2,0,5,5,4,6,4,3,"Thrice a day","More than thrice a day","1","3","5","1",8,7,7,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,1,1,1,3,2,1,1,1,0,1,1,1,0,2,1,2,3,0,1,1,3,1,3,2,1,1,3,2,"Yes","No","Yes","No","No","Yes","No","No","Yes","No","Yes","No","No","No","No","Yes","Yes","No","No","Yes","No","No","Yes",3,5,4,3,3,3,2,2,3,3,2,2,5,5,4,3,2,0,5,4,2,4,5,3,3,4,2,2,0,1,0,2,0,1,0,1,1,0,0,0,0,2,0,1,1,0,"Washing Hands",3,4,5,6,5,5,2,5,6,5,5,3,5,"Male",39,"Yes","",4,"No","Doctoral Degree or similar","","Prefer not to answer","No religion",0,0,"I have not been tested and I do not think I have COVID-19.",2,1,3,0,3,"9003",FALSE,,10,304704,"SG",
2020-04-30,255,"TRUE","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Phone",0,6,6,1,4,3,6,4,6,4,3,1,0,6,2,0,6,0,0,6,3,0,6,1,0,0,6,0,6,0,0,6,3,1,1,5,2,0,0,5,5,0,2,2,1,5,5,5,6,6,0,5,5,5,2,6,0,6,6,0,6,6,0,6,6,0,"More than thrice a day","More than thrice a day","0","1","6","1",2,7,1,1,0,4,0,0,0,0,0,0,0,4,0,1,0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,1,3,3,2,4,0,0,4,2,"No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","Yes","Yes","No","No","Yes","No","Yes","No","Yes",2,5,6,3,3,3,4,4,0,1,0,0,1,5,5,3,1,1,4,5,0,0,1,0,0,0,2,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,"Washing Hands",6,6,5,6,6,6,1,6,6,6,6,3,4,"Male",49,"Yes","",4,"No","Masters Degree or similar","","Chinese","Christianity",2,3,"I have not been tested and I do not think I have COVID-19.",3,3,3,1,3,"3358",FALSE,750,6,301584,"SG",
2020-05-03,30.95,"TRUE","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Tablet",3,4,4,2,3,4,1,0,3,1,0,5,0,6,6,3,6,3,0,6,6,0,6,6,3,1,6,0,0,6,0,4,6,3,3,6,0,0,6,6,6,6,3,0,6,5,5,5,6,4,6,6,6,6,3,6,3,3,1,3,0,6,6,6,6,6,"Once a day","Once a day","0","3","4","0",9,8,8,6,5,3,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,1,2,2,2,3,0,2,3,0,1,2,2,"No","No","No","Yes","No","Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No",1,1,1,0,1,2,0,0,0,0,0,0,2,3,1,1,1,2,3,4,1,1,2,3,1,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,"Washing Hands",6,6,5,5,6,6,4,6,6,6,6,6,6,"Female",31,"Yes","",4,"No","Diploma","","Caucasian","No religion",0,0,"I have not been tested and I do not think I have COVID-19.",3,3,2,4,3,"3596",FALSE,4500,0,786432,"SG",
2020-05-03,20.55,"TRUE","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Phone",0,6,0,0,6,0,6,6,0,6,6,0,3,6,0,6,6,0,6,6,6,6,6,0,0,6,6,0,6,0,0,5,5,6,6,6,0,6,0,6,6,0,6,6,0,6,6,0,6,6,0,6,6,6,6,6,6,6,6,0,6,6,6,6,6,6,"Twice a day","Twice a day","6","4","6","0",10,10,10,10,10,6,6,0,0,6,6,0,0,6,6,0,3,6,4,0,3,0,4,3,4,0,4,4,0,4,0,3,4,2,0,0,0,3,0,2,2,2,2,4,2,2,2,4,4,0,0,0,"Yes","Yes","No","No","Yes","No","No","No","No","No","Yes","Yes","No","Yes","Yes","Yes","Yes","No","No","Yes","No","Yes","Yes",1,1,6,1,1,0,0,0,0,5,0,0,3,4,4,2,0,1,5,5,0,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Washing Hands",6,6,6,6,6,6,6,6,6,6,6,6,6,"Male",40,"Yes","",4,"No","Diploma","","Chinese","Christianity",10,10,"I have not been tested and I do not think I have COVID-19.",0,3,3,3,3,"7183",FALSE,1250,0,280800,"SG",
2020-05-05,26.05,"TRUE","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Phone",3,1,5,3,2,5,2,5,3,3,6,5,3,1,6,4,6,3,1,2,5,3,5,4,3,0,5,1,4,1,2,3,5,2,2,5,1,0,0,4,4,4,3,2,4,5,5,5,5,6,2,2,0,5,4,4,3,2,0,3,5,5,5,6,6,3,"Once a day","Twice a day","1","5","5","3",9,7,7,5,5,4,0,4,1,2,0,3,1,3,0,3,3,3,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,1,3,4,3,2,1,1,3,1,"No","Yes","No","No","Yes","No","No","No","No","Yes","Yes","No","Yes","No","No","No","Yes","No","No","Yes","No","No","No",4,5,3,2,3,1,2,1,1,2,2,3,3,4,5,3,2,3,4,3,1,2,3,4,4,4,2,1,1,3,1,1,1,3,2,3,0,0,0,0,0,0,0,0,0,0,"Washing Hands",4,4,3,6,6,6,4,6,4,6,6,4,5,"Female",24,"Yes","",4,"No","Bachelors Degree","","Chinese","No religion",2,2,"I have not been tested and I do not think I have COVID-19.",5,3,4,4,3,"6504",FALSE,,4,339076,"SG",
2020-05-05,15.9,"TRUE","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Phone",2,3,4,1,0,6,4,5,3,5,5,4,0,5,3,1,3,3,1,1,0,1,3,6,4,1,4,2,1,1,0,0,3,5,5,3,2,1,1,6,6,3,2,1,3,5,5,2,5,5,4,5,5,3,5,5,3,6,3,3,6,6,5,6,6,5,"Thrice a day","Thrice a day","1","4","6","4",6,2,7,2,7,0,0,0,0,0,0,0,0,3,4,4,4,5,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,1,1,4,1,1,3,3,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",4,4,5,3,4,3,5,2,1,1,1,0,2,2,2,2,3,3,2,3,3,2,2,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Staying Home",6,6,4,6,5,6,4,6,6,5,6,3,6,"Male",26,"Yes","",4,"Yes","","Masters Degree or similar","Chinese","No religion",3,3,"I have not been tested and I do not think I have COVID-19.",3,3,2,3,3,"8328",FALSE,2000,5,250125,"SG",
2020-05-05,90.1833333333333,"TRUE","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Phone",2,4,6,1,1,6,2,2,6,4,6,6,3,6,6,6,5,5,2,6,6,4,4,6,1,1,6,0,5,4,1,1,5,4,4,6,4,6,3,5,5,6,4,4,6,6,6,6,6,6,2,5,5,6,2,4,2,5,5,3,4,4,5,6,4,6,"Twice a day","Twice a day","2","5","4","1",8,7,6,8,3,1,1,1,1,1,3,1,1,3,2,2,4,4,4,4,4,3,3,3,2,2,2,3,3,2,3,3,1,1,3,1,3,1,4,1,1,3,3,1,3,3,3,1,3,1,3,2,"No","Yes","Yes","Yes","No","No","No","No","No","Yes","Yes","Yes","No","No","Yes","No","Yes","Yes","Yes","Yes","No","No","Yes",5,5,5,5,5,4,5,3,2,5,4,3,3,4,4,3,2,3,1,3,4,4,3,5,5,5,3,4,3,3,2,2,4,3,4,4,1,1,1,0,1,1,0,2,0,0,"Washing Hands",4,5,2,4,6,5,4,6,4,6,6,2,6,"Female",24,"Yes","",4,"No","Masters Degree or similar","","Chinese","No religion",2,0,"I have not been tested and I do not think I have COVID-19.",3,1,2,6,3,"4296",FALSE,3800,6,304500,"SG",
